Time_seconds,EI_raw,EI_median,Blink,Delta_filt_avg_smoothed,Theta_filt_avg_smoothed,Alpha_filt_avg_smoothed,Beta_filt_avg_smoothed,Gamma_filt_avg_smoothed,Heart_Rate
374.6,1.9619017026745262,1.9619017026745262,0,3.8968168830775305,5.408283054460069,7.181229386782129,24.699385894315203,17.73744383336159,78.17198758565034
375.6,1.9584490141400155,1.9584490141400155,0,3.887317493226562,5.401329612713637,7.19307186696617,24.66549316156247,17.737505006486806,83.82033905122812
376.6,1.9551231068517294,1.9551231068517294,0,3.8781589896207818,5.394441024484806,7.204642475780276,24.632759276522627,17.738943983486667,59.92541733031433
377.6,1.9519174985477716,1.9519174985477716,0,3.8693738774161157,5.387629937218466,7.21594747517003,24.60114329554255,17.74097550914997,73.15097001495145
378.6,1.9488255342145968,1.9488255342145968,0,3.8609953076293566,5.380908475189301,7.22699559364621,24.570605382274753,17.743681696704265,67.77864121920604
379.6,1.945840411817595,1.945840411817595,0,3.853056965627668,5.374288234967379,7.237797940193989,24.54110695695499,17.74714323418232,50.474558381731306
380.6,1.9429552076829177,1.9429552076829177,0,3.8455929524174826,5.367780276606385,7.248367902116849,24.512610804749663,17.751439023776545,69.38889272116288
381.6,1.940162901607525,1.940162901607525,0,3.83863765909952,5.361395110719417,7.258721027674017,24.48508114568936,17.756645828861025,61.19019220195759
382.6,1.9374564016893518,1.9374564016893518,0,3.8322256349221746,5.355142682663031,7.268874894482268,24.45848366987906,17.76283792882948,74.2041611511757
382.687,1.9348285688115694,1.9348285688115694,1,3.8263914494065334,5.349032355730578,7.278848964641603,24.432785542218056,17.77008678125367,68.46769732847365
383.6,1.9322722407497115,1.9322722407497115,0,3.821169549020996,5.343072895404275,7.28866442738885,24.407955381275233,17.778460690549274,62.7312335057716
384.6,1.9297802559625463,1.9297802559625463,0,3.8165941088047717,5.3372724565532526,7.2983440299232925,24.383963217517277,17.788024482368847,66.04465228162593
385.6,1.9273454771997185,1.9273454771997185,0,3.8165941088047717,5.331638575215859,7.307911897001656,24.360780436465994,17.79883918329044,72.33917993573237
386.6,1.9249608150558553,1.9249608150558553,0,3.8165941088047717,5.326178166331965,7.3173933399944495,24.33837971203508,17.810961705881073,69.6444196829429
387.6,1.9226192515205827,1.9226192515205827,0,3.8165941088047717,5.3208975284856175,7.326814656351596,24.31673493425948,17.824444539521256,66.57040489923294
388.6,1.9203138634743118,1.9203138634743118,0,3.8165941088047717,5.315802356370837,7.336202920805346,24.295821134511577,17.839335447260005,66.06020937651469
389.6,1.9180378460323828,1.9180378460323828,0,3.8165941088047717,5.310897761317749,7.345585769955333,24.275614410667348,17.85567716881755,65.36030855650519
390.251,1.9157845356617844,1.9157845356617844,1,3.8165941088047717,5.306188299866304,7.354991181927742,24.25609185445932,17.873507130285446,68.6405528782402
390.6,1.9135474330387643,1.9135474330387643,0,3.8165941088047717,5.301678010091422,7.364447252562884,24.23723148289959,17.89285716208238,71.92079719997521
391.6,1.9113202256358368,1.9113202256358368,0,3.8165941088047717,5.2973704551331355,7.37398196923324,24.219012174851148,17.913753227644076,64.99555145913722
392.6,1.909096810016722,1.909096810016722,0,3.8165941088047717,5.293268773111612,7.383622983137279,24.20141361278204,17.936215165658048,66.30957851864969
393.6,1.9068713137927442,1.9068713137927442,0,3.8165941088047717,5.289375732327246,7.393397380896257,24.184416228947793,17.960256448500772,70.97883124228204
394.6,1.904638117170059,1.904638117170059,0,3.8179508908201076,5.285693790442611,7.403331456503659,24.16800115506709,17.985883959279263,75.43562605420274
395.6,1.9023918739981407,1.9023918739981407,0,3.823478095767479,5.282225156282383,7.41345048501913,24.15215017492813,18.013097789763748,64.76509487455948
396.6,1.9001275321899356,1.9001275321899356,0,3.8299963772311525,5.278971852996035,7.423778499786733,24.136845679857956,18.04189106152021,63.36093586857628
397.6,1.897840353288186,1.897840353288186,0,3.8375185628353696,5.275935781586513,7.434338075416305,24.122070627163822,18.072249772645076,72.21942959436456
398.6,1.8955259308236978,1.8955259308236978,0,3.8460547074043063,5.273118784113093,7.445150119226435,24.10780850146875,18.104152672663872,58.89487935225536
399.333,1.893180207027362,1.893180207027362,1,3.855611956649758,5.2705227061121604,7.456233674080451,24.094043278639848,18.1375711682717,66.73776968281419
399.6,1.8907994874637688,1.8907994874637688,0,3.8661944230462426,5.268149457947537,7.46760573539734,24.080759392040527,18.17246926236929,74.580660013373
400.6,1.8883804532277606,1.8883804532277606,0,3.877803075534909,5.2660010749572,7.479281084643204,24.0679417010619,18.208803528154498,57.80292739763693
401.6,1.885920170443747,1.885920170443747,0,3.890435644581285,5.264079776354164,7.491272140985631,24.05557546201944,18.246523119148144,66.42148655630987
402.6,1.8834160969032905,1.8834160969032905,0,3.904086543933449,5.262388022772669,7.503588832233643,24.04364630141373,18.285569815411463,68.22302867947063
