TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-02-15 16:27:04.360,0.8392621705081188,0.6381089070604716,0.5900899761185631,0.6541895068773448,1.2729327201207188,0.47008143694374865,0.15043951658276739,0.10772938818154333,0.4566039313696957,0.49474986731466625,0.6675153273973096,0.6423061113743114,1.2753802359680748,1.330453784937068,0.7510871155289432,2.2610636970839124,0.6470884551415483,1.342147695829531,1.6080273448982765,1.869562190846898,846.2354463868671,826.2378973501711,794.4794469823962,765.4204024206545,684.7681579877375,0.0,0.09181650637734612,0.9971378164090398,0.0,2.453991813612736,0.0,1087387.466150289,81697705.26329142,40594427.62341166,66.71794689303387,1.0,1.0,1.0,1.0,1.0,69.99499722067816,
2026-02-15 16:27:05.360,0.24764003717899902,0.2868062866065709,0.6285172149902349,0.7132509937348075,0.6939235506799448,0.4576142920683429,0.26177026255823266,0.4489832887966203,0.9573063533855858,0.26096901007182444,0.8979034083955355,1.003900710498402,1.3878620442993301,1.4707851285278086,0.926664727230299,1.7224185445414049,0.315035506175029,1.4400630311238574,1.687312761814659,0.9150353983982685,843.1959507369086,786.9502897535311,839.566523133759,740.0169533614502,871.96316673302,0.0,0.0987870316218954,0.975723365512441,0.0,0.0,2.547380346981498,1021511.5848686083,78584027.71036093,42345495.92990604,76.827963386777,1.0,1.0,1.0,1.0,1.0,69.99444135630905,
2026-02-15 16:27:05.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-02-15 16:27:06.360,0.649378053298646,0.0,0.0,0.5940361920237027,0.3709595645791139,0.7448849569037715,0.37661638670308983,0.8193239013816105,0.5909817653192396,0.20191327911664333,0.4158726053176546,0.9573708532804193,1.713603398400064,1.1858978376093063,1.0287583054758593,0.9823980038784866,0.841866270588703,0.8280553226549031,1.2970685495391385,1.0593694415581114,873.6615285104033,762.3285304769317,794.8520893840974,885.2613801453132,807.1876629064419,0.0,0.06503632933743098,0.9627081585406698,0.9366464873641017,0.0,4.540838222851405,967561.7785205746,79432733.00366116,43148423.53492295,63.58597928443781,1.0,1.0,1.0,1.0,1.0,69.99388549193996,
2026-02-15 16:27:07.360,0.545036736436971,0.35722900638150856,0.12291471878757869,0.40097859690922877,0.6378472816364664,0.0,0.2694472017176394,0.675656406873862,1.1897150844963134,0.7450504319362901,0.7695415519088835,0.15465989141501338,1.282670869366646,1.4979722842376535,1.1050079904951349,2.1875565276693396,1.8116354874503244,0.7446389486676105,1.0533119293090913,1.3624490795173168,742.245275697248,777.1371559625014,767.6238718893057,798.0072347773457,762.5160784775819,0.0,0.13147868693996806,0.950800797311946,1.6680236409950262,3.076098105332283,0.0,1158712.3911560785,72510353.58304976,42084895.23249851,64.13261263262909,1.0,1.0,1.0,1.0,1.0,69.99332962757087,
2026-02-15 16:27:08.360,0.5533046443119805,0.011412747642233562,0.42414992261697626,0.3714261995658761,0.5152155753881148,0.41752492454307477,0.18906033057622446,0.7567980399389619,0.7713712773147375,0.6867434855962633,0.31415146596187243,0.939499411277306,0.95536879402513,1.845216460925888,1.366793888858935,1.3260288832447273,1.8373058427046898,1.1505999632031492,0.4156194661927478,1.1061718604689212,796.0762217663977,777.1059401162837,859.7718973787549,650.3411397202522,682.5319011890168,0.0,0.105882996209418,0.9952529014777632,0.8139841279646284,0.0,1.3580827765096255,1067569.9851401078,72484428.88593996,42451055.4670855,73.15231040429826,1.0,1.0,1.0,1.0,1.0,69.99277376320178,
2026-02-15 16:27:09.360,0.6915179675156172,0.0,0.0,0.31457899513645254,0.6080383858871975,0.2206482625490593,0.0,0.8686737363485936,1.4025071940963876,0.4490996609482423,0.40794680015654794,0.8964114928824966,1.0600681750790157,1.110405175062015,1.5360246245276528,1.6837831133258583,0.9849602169224017,0.5115127096218355,1.388395248367536,1.7802960071040919,816.8422641680637,787.7729553923306,821.4947228449223,782.5012356838816,574.8139581270286,0.0,0.11253532061306255,0.9919140838414967,0.0,0.0,0.0,805971.0208964433,72201379.75654356,43542455.01580251,66.3607627619601,1.0,1.0,1.0,1.0,1.0,69.99221789883268,
2026-02-15 16:27:10.360,0.8661501414716792,0.6563183786269186,0.3736772798707626,0.4536860219055933,1.2965023551509747,0.40601297406108317,0.5839631024548908,0.5405512322606257,0.609126668003897,0.5788381597493036,0.5966623902384153,0.8365535852002179,1.4046521325069115,1.2200842521427455,1.4084959756678153,1.2817245214023938,1.350219535214119,1.8514687692075678,0.858311183397645,0.7015041071013441,737.3435736661431,794.1456244060612,871.4607210040951,785.6558975262487,524.6051064267929,0.0,0.15139072171387022,0.9574348025674346,0.0,0.0,0.055064867426325215,999535.5570753609,81432210.4552988,40502470.76735161,68.82365975187462,1.0,1.0,1.0,1.0,1.0,69.99166203446359,
2026-02-15 16:27:11.360,0.14363914711576922,0.22520573622410978,0.3551243937653822,0.7046718807953796,0.987098824610017,0.0,0.076561713871319,0.4620530295678721,1.330452391489772,0.46600377465660414,0.18762427823974975,0.9711528699056967,1.2128561314945394,1.2870618257819446,1.1921956686362274,0.8914974051409182,1.4439289428710431,1.019574127424538,1.121051773104287,1.306156355813511,791.840492567248,810.6396973620675,790.1731977545833,834.7090669059612,705.3406535606482,0.0,0.13969112605685283,0.9675035431561811,0.7276102134223359,2.9155824281482654,0.0,1222963.0527423562,78305084.77064717,38993539.53629593,68.17548014699001,1.0,1.0,1.0,1.0,1.0,69.9911061700945,
2026-02-15 16:27:12.360,1.0753564149046715,0.23166307744815645,0.17489442301748245,0.7507482995582362,0.5789429070408681,0.0,0.0,0.3924855193187982,0.7300258448692578,0.4331165895971273,0.5968120260332402,0.6160682333350546,1.7211375016746469,1.5865505528363864,1.1828206029732011,1.4132522452013585,1.0784233198073452,0.7077581507402091,0.6619112026060632,1.0753027722990818,868.9949066853242,828.8670954095813,810.4784247893311,775.9179224049229,838.2134958915807,0.0,0.16618676039407182,0.9939937779578428,0.0,0.0,0.0,1144810.399570765,77102990.74891907,42862194.63425065,69.33172896405082,1.0,1.0,1.0,1.0,1.0,69.9905503057254,
2026-02-15 16:27:13.360,0.7687663140759999,0.31422185112454676,0.506262644849504,0.5665036180423756,1.1324586920090962,0.6212511895031634,0.3853586007799685,1.0304979335220406,0.6704966286753745,0.47222664882277204,0.5401807316985353,1.0990458611846452,2.152327296875687,1.289620134886578,0.8515379420271331,1.8654594235588333,1.7118686451653942,1.4676467214174638,0.6421025335192122,1.3124286821304292,763.0590472754983,823.4970644876464,797.1166824216332,757.8720790451916,765.736912221993,0.0,0.185368836563303,0.9562827133307065,0.0,0.0,1.6209757405947327,1020992.7998637262,67376139.27137597,41011213.30818492,72.84843370317138,1.0,1.0,1.0,1.0,1.0,69.9899944413563,
2026-02-15 16:27:14.360,0.7191900525591228,0.1308114880819204,0.4299182065166721,0.6304250448938757,0.17787906538650206,0.0,0.388046506014866,1.1355823063937434,0.5351481813260366,0.5095594588709231,0.17373736351894198,0.8796790032465619,1.1524960416707557,1.0981638147722201,2.2945437737227854,1.503994150809109,1.0381110639404163,1.2694163058987065,1.1579351198334067,0.6311232381121141,791.9859108706821,824.7434344475503,792.0970072075227,719.7655584846227,774.2264266429377,0.0,0.10477337168257334,0.9986752161673647,3.349783193926127,4.733376848565472,0.0,1108999.556850091,71838242.81215607,43546526.26869034,67.87663164554846,1.0,1.0,1.0,1.0,1.0,69.98943857698721,
2026-02-15 16:27:15.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-02-15 16:27:15.360,0.41784986810930563,0.0,0.0,0.654469855161965,1.210360809694224,0.6064120361002321,0.2871583440340214,0.9898830143017272,1.0266217992667217,0.8175834124314186,0.5818556867066044,1.15740814188269,2.0069937547678127,1.1664062323110522,1.5891375112143147,1.0557112591581848,1.211967677928529,1.1389362488072268,1.1566657717513604,1.011761583460119,777.1818792146495,811.8515271547017,756.7151044685377,821.1878594924723,834.560793218235,0.0,0.18384037007781384,0.9666062622894694,0.0,0.0,2.616870099870567,1311904.0802947322,72692342.34252518,45220665.66479728,76.92759517314394,1.0,1.0,1.0,1.0,1.0,69.98888271261812,
2026-02-15 16:27:16.360,0.8076547427612448,0.17701740659710094,1.0058858847965684,0.8241735866980391,0.843095442092244,0.5971227895276826,0.13875137054024247,0.973689526616898,0.6354443043337442,0.37130865086894754,0.31070437967074355,1.3011771903575804,1.397475808718906,0.330045420530453,1.5976876479871844,1.429644545320983,0.9413086056121447,0.9067579748372224,0.9817163140172686,1.5931240251117664,692.6907328831204,799.6423285318801,784.0257214844544,798.9788434543084,512.2182037587002,0.0,0.11085863741756413,0.9621465965768045,0.0,0.0,0.0,1090970.149421764,79719119.4037342,43446294.23814571,65.65402910104189,1.0,1.0,1.0,1.0,1.0,69.98832684824903,
2026-02-15 16:27:17.360,0.6372120425077772,0.0,0.0,0.7433378967787211,0.38551269322326187,0.1433442038718902,0.5447223077957374,0.442880292171817,1.4397592541877138,0.7438467022905205,0.38603057495609056,0.8062349731607534,1.8623429473915707,1.6129250363284617,1.610564186005982,1.2216006100376147,1.378787468036165,0.8654180299296687,0.46748305469561147,0.6012387206003205,788.6779123353522,796.8174060256064,838.4869775441296,862.0532013764981,537.7403839048037,0.0,0.14935364665893924,0.9601897921396084,0.0,0.0,0.0,944767.1667350173,72943979.67505504,42954653.380965225,71.27534254655929,1.0,1.0,1.0,1.0,1.0,69.98777098387993,
2026-02-15 16:27:18.360,0.6474202282423817,0.7020981267559531,0.2661330855197245,0.8836645710685437,0.6175212101332395,0.0,0.42976265336388286,0.5042746487879226,0.8474749302714569,0.4909242060092816,0.6830904338305784,1.0094386556213655,1.1334639220398495,0.9372483341077531,1.2699429542487377,1.3560232913479793,1.0568126978263905,0.9586072910126038,1.022987847119561,1.2651607788517263,786.9044133893274,807.5955041980001,766.4161397288522,781.9413444011262,609.3749441664098,0.0,0.14737172885762073,0.9737007285148633,0.0,1.977993568710437,1.841054487474128,978168.908323474,74232902.20296595,43227736.292543426,76.1478460940597,1.0,1.0,1.0,1.0,1.0,69.98721511951084,
2026-02-15 16:27:19.360,0.9708372440016845,0.0,0.29470016205810784,0.10789048723873788,0.1540612198503595,0.2740389322406736,0.03917797812959566,1.1948731946097613,1.23202321799352,0.2248685803991144,0.5819212986831406,0.9350754511485688,1.0670198820543806,1.8008680279194724,1.4588660520131222,1.8158680335832644,1.6445917961199659,1.1873785521754345,1.631357991166876,1.1426360497624402,822.4659247586334,821.4933155878095,810.7005782557026,822.270402595857,887.3927019068892,0.0,0.11217195433775079,0.9698359478054693,1.4622830262771238,0.0,0.0,1047101.1351575203,84109336.89070515,42538059.79533924,67.6294023204645,1.0,1.0,1.0,1.0,1.0,69.98665925514175,
2026-02-15 16:27:20.360,0.5912777612201824,0.33723718382172385,0.0,0.9086572800519158,0.85420641164112,0.1507300668600796,0.0,0.7991928370350613,1.2343770234752343,0.17975435222889108,0.24924891747117156,0.9808337234360823,1.2949142255944712,0.8463272705321974,0.9943873796648006,1.3477239062364248,0.3261961636039893,1.3106124682771716,1.2923906447713427,0.6823030279431691,762.4225712227413,760.1670430591381,787.8091565917474,809.9736951523948,683.8928399977859,0.0,0.18079746734829844,0.9998725650049894,0.0,0.0,3.845632728917572,1223748.4414863898,77082758.4710774,40451001.1329032,64.30372038678158,1.0,1.0,1.0,1.0,1.0,69.98610339077266,
2026-02-15 16:27:21.360,0.8432624117491562,0.0,0.0,0.8917422014972256,0.44345645139773787,0.16387330471581948,0.05152189441136986,0.7190238071540623,0.8196288501318968,0.8729992996266808,0.5004196077118885,0.9599878881594331,2.0662866225715675,1.3850514736345776,1.7125183034172133,1.06282508341025,1.1638941535694973,1.2991595594280096,1.170401023348817,1.0639972287907549,767.8169087150567,810.8756405936607,756.8142886857318,769.3165038811042,721.3946088046139,0.0,0.13569721724724776,0.9731284874048485,2.711349688316891,2.798868401236151,0.0,1291038.8177933607,73148348.77976955,40566717.95744633,69.1326401796654,1.0,1.0,1.0,1.0,1.0,69.98554752640355,
2026-02-15 16:27:22.360,1.2334612865728833,0.19533158687366714,0.3036347184384763,0.7456324710594935,1.3321397801113533,0.4238465464886923,0.0,0.3556587096902567,0.47928776798574463,0.3472341157282342,0.48671605325331563,1.1281333623224536,1.594641295413565,2.177767056385859,1.1887062288329941,1.1675705960500242,0.9853141819906799,1.133095004781981,0.9870347919034548,1.5717625873507444,791.1478782383618,823.3979004918353,781.1671665276522,847.7235049840463,759.0524382458462,0.0,0.12048202220164565,0.9742414754794156,2.9752552259074143,4.918389800543624,0.0,1105035.7483523039,78024143.59103099,40480394.83892268,66.7315323599934,1.0,1.0,1.0,1.0,1.0,69.98499166203446,
2026-02-15 16:27:23.360,0.48333540296175925,0.19008533755160062,0.0,1.1111393217164611,0.7062263237245593,0.5007514434625502,0.3291084298465383,0.8220795968578346,1.0310033594966266,0.913381429533836,0.6849040243484599,0.94854996270689,1.4897209658572648,1.130020072008671,1.3515268416994561,2.0436748183817004,1.36701044948224,0.8126714014919727,1.2593033052535754,0.5470178070601379,744.4731127930879,807.0331232001056,756.903384253329,735.7530118981495,646.7947015531253,0.0,0.09816021062175906,0.9859824704551355,0.5863648769922696,0.0,0.2186652161138778,1350334.201985418,76283432.22534165,44429369.25948458,70.31122688038911,1.0,1.0,1.0,1.0,1.0,69.98443579766537,
2026-02-15 16:27:24.360,0.5634425358811137,0.23763630805989552,0.0,0.13039978124629076,0.32682790435186015,0.0,1.1064525275600814,0.9395823067833469,0.8907653594964215,0.433431297340614,0.584977370001772,1.097050452856595,1.2755755913758942,1.0655560504938255,1.661629493166746,1.1343709829219955,1.597055453984767,0.5648197884113937,0.6408744315643233,2.061876684900383,772.1059969133777,789.9610129852078,744.0362495254091,833.7801501260319,833.4864745023759,0.0,0.15260610694597562,0.9641638174135104,0.0,0.0,2.1095663328438383,901384.5591334957,74220978.34938361,45253061.211355485,68.14321238186504,1.0,1.0,1.0,1.0,1.0,69.98387993329628,
2026-02-15 16:27:25.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-02-15 16:27:25.360,0.13270438500126058,0.742646320196462,0.0,1.0998305990142176,0.6557274362994158,0.5202246899489333,0.0,0.9758795046001674,0.025928041691742922,0.6655992915062344,0.4057864142531917,0.7515948715565548,1.7956826702550142,0.8529174567151538,1.2493310691425625,1.845542248668829,1.4408550503437079,1.1575385285774258,0.9054289244565951,1.0275845083083759,743.512039925252,813.4855981831519,820.1395524302112,773.8195774727612,791.9433283066187,0.0,0.15017769788624047,0.9327067226253616,0.0,0.0,0.0,1065697.0860105075,83382770.48785762,40688593.88401435,67.92661942660982,1.0,1.0,1.0,1.0,1.0,69.98332406892717,
2026-02-15 16:27:26.360,0.7199523884714171,0.0,0.2722842353715155,1.2149955209362735,1.165983967498815,0.41870399365113037,0.47508462464193163,0.9946964355628275,0.7027706839749344,0.32548885968862185,0.606654004882784,0.831031350341026,1.163031466649115,1.3384459708754737,1.817200633113313,1.8124763118352125,1.0582313088182262,0.8039907416480311,1.5945163358771108,0.946327248713305,756.8434611692467,817.0243008789956,777.5162417845515,779.4966232860334,703.3273728067036,0.0,0.11156877691909592,0.9418688877932865,0.0,0.0,1.4127297797357161,1242394.9156006107,73481051.23578997,41891196.777822636,67.77827484139007,1.0,1.0,1.0,1.0,1.0,69.98276820455808,
2026-02-15 16:27:27.360,1.155073979827884,0.0,0.0,0.8631058152018809,0.5647573049208292,0.46512134307203673,0.0,0.7392485700808299,0.9372841125982325,0.5716763771016257,0.3851611201928841,0.5534160350300195,1.0383038690584088,1.8202648150852858,1.0622102441101577,1.9512796340551275,1.013924218412671,0.62876191454687,0.987796944696514,1.5972570012561325,815.2143752983939,802.6628168220391,805.9632276577044,802.5134406957702,553.921821344684,0.0,0.10608187587011841,0.9733656079258539,0.0,0.0,5.6137892950245,1109189.8372136476,81154082.62766796,42484594.26896852,60.40812542762634,1.0,1.0,1.0,1.0,1.0,69.982212340189,
2026-02-15 16:27:28.360,0.5516587140792834,0.4846249778478157,0.41608070224775656,0.18312102417613363,1.1299994723413354,0.13041424726208656,0.7724477800006476,0.8982270407504716,0.8202868861955921,0.34326619974458933,0.7936376012616528,0.162349907245191,1.5066670946495018,1.215156229491465,1.0842184309692562,1.696124164848563,0.9307750839618666,1.1828913532093281,1.383231612790365,1.0183669187534377,781.7389755976383,773.787481299487,767.8103947521502,757.1152289349598,944.5345463405746,0.0,0.13263528404590316,0.9871492945310998,0.628682638012627,0.0,0.0,937295.212486861,77734563.03951392,40913927.90708298,67.63864129280007,1.0,1.0,1.0,1.0,1.0,69.9816564758199,
2026-02-15 16:27:29.360,0.5541230066084312,0.19573496272757054,0.0,0.8958830868367356,0.4905780923642281,0.06894420954028573,0.1953135202624006,1.0207577518158568,0.9764597955063158,0.9293300382144873,0.6388551104009227,0.36914493532862047,0.9444949686310217,0.9022392149898121,1.5206194625288583,2.0574459973759853,1.8291950951762852,0.7499172407772806,1.094942927546667,0.3136749815263855,814.7631575183909,839.6876231346794,851.8977657302548,764.3449983668196,701.3474041247449,0.0,0.14424077405713892,0.9456103647995491,1.0357949141491232,0.0,0.1080493383502994,728968.0456372174,75354220.07333887,43943523.10586154,76.05949000729416,1.0,1.0,1.0,1.0,1.0,69.9811006114508,
2026-02-15 16:27:30.360,0.6706701901001525,0.03320918184823284,0.6559470495044027,0.5835036952529669,1.1045911712102605,0.0,0.6424475187496036,0.7358930580298534,1.3848004378458318,0.6127057063836335,0.5143386338030574,0.6681494170655571,1.0820541333986426,1.0908461203354212,1.6891494052227252,1.3078210912795378,1.0835048533210176,0.8328558490745446,0.8749334107559052,0.8700089516581602,797.7942859393237,783.6319342082053,760.044203424204,811.550614998895,780.0032346485236,0.0,0.10583708427883276,0.9844825834188045,0.0,8.673231920229075,0.0,1218316.1948876174,73573317.89017053,43261198.32510285,64.8844176802444,1.0,1.0,1.0,1.0,1.0,69.98054474708171,
2026-02-15 16:27:31.360,0.7288978935846678,0.0,0.0,0.7749250330214834,1.238851060385495,0.36424016763818734,1.0604152992555762,0.7139215834426956,1.100137030163139,0.20671327738541082,0.6317906373570574,0.9817461342114311,1.1979319436524651,1.703859238548543,1.7847318307125413,1.7700403017775679,1.4215298516216637,1.2593545278900615,1.4275544009174155,0.7984181549444993,787.3097926477789,756.7888835133548,732.6176199786948,788.1135967836719,547.1225992663112,0.0,0.11724314188403344,0.9538290082449821,0.0,0.0,0.0,1235570.644443471,73993348.37024221,41388811.65564836,66.14951860655405,1.0,1.0,1.0,1.0,1.0,69.97998888271262,
2026-02-15 16:27:32.360,1.2419545561440948,0.0,0.641959253599947,0.9477914161819899,0.9264524969928695,0.45642303898340825,0.31735830095352113,0.5958838800962236,0.7133530176850338,0.5647713903238385,0.5827901050730241,0.166476315962651,1.6329558658234795,1.6781610226656218,1.3167506934894535,1.1140904096557596,0.9350072537277323,1.0490267274703107,1.7066547900847808,0.8089654874769828,748.5780299294772,776.5166719651172,781.4037618608702,792.5939523284286,688.5999537512633,0.0,0.14356706743390818,0.9626897653799468,2.6637193551338605,0.0,0.0,1116283.4223877946,65196279.974047124,41093863.86559283,72.20447245273927,1.0,1.0,1.0,1.0,1.0,69.97943301834353,
2026-02-15 16:27:32.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-02-15 16:27:33.360,0.8311371257847607,0.32945631500103195,0.0,0.8011604885455236,0.36787135381599195,0.05477236795709192,0.7316807184385234,0.3825228162515378,0.9056747496409223,0.14234736807192191,0.35518084152675394,0.859841148105004,1.9608253255063348,1.8638331306092337,1.1954458580164098,1.6425920335487054,1.6516584151003177,1.0297200986555128,1.285282883328032,1.2310397019581023,776.6728981597167,842.7453438259532,837.7584206672756,796.2777278281484,853.3268390341989,0.0,0.17497320557713106,0.9784447925371387,1.277330925602166,0.0,0.0,1103713.8499444264,77879704.85855126,42328573.11643939,64.32591116143652,1.0,1.0,1.0,1.0,1.0,69.97887715397442,
